image,depth,depth_sparse
/home/lin/Documents/dataset/KITTI/KITTI_raw_data/2011_09_26_drive_0022_sync/image_02/data/0000000314.png,/home/lin/Documents/dataset/KITTI/depth_maps_filled/2011_09_26_drive_0022_sync/0000000314.png,/home/lin/Documents/dataset/KITTI/data_depth_annotated/train/2011_09_26_drive_0022_sync/proj_depth/groundtruth/image_02/0000000314.png
/home/lin/Documents/dataset/KITTI/KITTI_raw_data/2011_09_26_drive_0022_sync/image_02/data/0000000230.png,/home/lin/Documents/dataset/KITTI/depth_maps_filled/2011_09_26_drive_0022_sync/0000000230.png,/home/lin/Documents/dataset/KITTI/data_depth_annotated/train/2011_09_26_drive_0022_sync/proj_depth/groundtruth/image_02/0000000230.png
/home/lin/Documents/dataset/KITTI/KITTI_raw_data/2011_09_26_drive_0022_sync/image_02/data/0000000593.png,/home/lin/Documents/dataset/KITTI/depth_maps_filled/2011_09_26_drive_0022_sync/0000000593.png,/home/lin/Documents/dataset/KITTI/data_depth_annotated/train/2011_09_26_drive_0022_sync/proj_depth/groundtruth/image_02/0000000593.png
/home/lin/Documents/dataset/KITTI/KITTI_raw_data/2011_09_26_drive_0022_sync/image_02/data/0000000726.png,/home/lin/Documents/dataset/KITTI/depth_maps_filled/2011_09_26_drive_0022_sync/0000000726.png,/home/lin/Documents/dataset/KITTI/data_depth_annotated/train/2011_09_26_drive_0022_sync/proj_depth/groundtruth/image_02/0000000726.png
/home/lin/Documents/dataset/KITTI/KITTI_raw_data/2011_09_26_drive_0022_sync/image_02/data/0000000499.png,/home/lin/Documents/dataset/KITTI/depth_maps_filled/2011_09_26_drive_0022_sync/0000000499.png,/home/lin/Documents/dataset/KITTI/data_depth_annotated/train/2011_09_26_drive_0022_sync/proj_depth/groundtruth/image_02/0000000499.png
/home/lin/Documents/dataset/KITTI/KITTI_raw_data/2011_09_26_drive_0022_sync/image_02/data/0000000301.png,/home/lin/Documents/dataset/KITTI/depth_maps_filled/2011_09_26_drive_0022_sync/0000000301.png,/home/lin/Documents/dataset/KITTI/data_depth_annotated/train/2011_09_26_drive_0022_sync/proj_depth/groundtruth/image_02/0000000301.png
/home/lin/Documents/dataset/KITTI/KITTI_raw_data/2011_09_26_drive_0022_sync/image_02/data/0000000451.png,/home/lin/Documents/dataset/KITTI/depth_maps_filled/2011_09_26_drive_0022_sync/0000000451.png,/home/lin/Documents/dataset/KITTI/data_depth_annotated/train/2011_09_26_drive_0022_sync/proj_depth/groundtruth/image_02/0000000451.png
/home/lin/Documents/dataset/KITTI/KITTI_raw_data/2011_09_26_drive_0022_sync/image_02/data/0000000334.png,/home/lin/Documents/dataset/KITTI/depth_maps_filled/2011_09_26_drive_0022_sync/0000000334.png,/home/lin/Documents/dataset/KITTI/data_depth_annotated/train/2011_09_26_drive_0022_sync/proj_depth/groundtruth/image_02/0000000334.png
/home/lin/Documents/dataset/KITTI/KITTI_raw_data/2011_09_26_drive_0022_sync/image_02/data/0000000136.png,/home/lin/Documents/dataset/KITTI/depth_maps_filled/2011_09_26_drive_0022_sync/0000000136.png,/home/lin/Documents/dataset/KITTI/data_depth_annotated/train/2011_09_26_drive_0022_sync/proj_depth/groundtruth/image_02/0000000136.png
/home/lin/Documents/dataset/KITTI/KITTI_raw_data/2011_09_26_drive_0022_sync/image_02/data/0000000124.png,/home/lin/Documents/dataset/KITTI/depth_maps_filled/2011_09_26_drive_0022_sync/0000000124.png,/home/lin/Documents/dataset/KITTI/data_depth_annotated/train/2011_09_26_drive_0022_sync/proj_depth/groundtruth/image_02/0000000124.png
/home/lin/Documents/dataset/KITTI/KITTI_raw_data/2011_09_26_drive_0022_sync/image_02/data/0000000117.png,/home/lin/Documents/dataset/KITTI/depth_maps_filled/2011_09_26_drive_0022_sync/0000000117.png,/home/lin/Documents/dataset/KITTI/data_depth_annotated/train/2011_09_26_drive_0022_sync/proj_depth/groundtruth/image_02/0000000117.png
/home/lin/Documents/dataset/KITTI/KITTI_raw_data/2011_09_26_drive_0022_sync/image_02/data/0000000262.png,/home/lin/Documents/dataset/KITTI/depth_maps_filled/2011_09_26_drive_0022_sync/0000000262.png,/home/lin/Documents/dataset/KITTI/data_depth_annotated/train/2011_09_26_drive_0022_sync/proj_depth/groundtruth/image_02/0000000262.png
/home/lin/Documents/dataset/KITTI/KITTI_raw_data/2011_09_26_drive_0022_sync/image_02/data/0000000750.png,/home/lin/Documents/dataset/KITTI/depth_maps_filled/2011_09_26_drive_0022_sync/0000000750.png,/home/lin/Documents/dataset/KITTI/data_depth_annotated/train/2011_09_26_drive_0022_sync/proj_depth/groundtruth/image_02/0000000750.png
/home/lin/Documents/dataset/KITTI/KITTI_raw_data/2011_09_26_drive_0022_sync/image_02/data/0000000649.png,/home/lin/Documents/dataset/KITTI/depth_maps_filled/2011_09_26_drive_0022_sync/0000000649.png,/home/lin/Documents/dataset/KITTI/data_depth_annotated/train/2011_09_26_drive_0022_sync/proj_depth/groundtruth/image_02/0000000649.png
/home/lin/Documents/dataset/KITTI/KITTI_raw_data/2011_09_26_drive_0022_sync/image_02/data/0000000187.png,/home/lin/Documents/dataset/KITTI/depth_maps_filled/2011_09_26_drive_0022_sync/0000000187.png,/home/lin/Documents/dataset/KITTI/data_depth_annotated/train/2011_09_26_drive_0022_sync/proj_depth/groundtruth/image_02/0000000187.png
/home/lin/Documents/dataset/KITTI/KITTI_raw_data/2011_09_26_drive_0022_sync/image_02/data/0000000109.png,/home/lin/Documents/dataset/KITTI/depth_maps_filled/2011_09_26_drive_0022_sync/0000000109.png,/home/lin/Documents/dataset/KITTI/data_depth_annotated/train/2011_09_26_drive_0022_sync/proj_depth/groundtruth/image_02/0000000109.png
/home/lin/Documents/dataset/KITTI/KITTI_raw_data/2011_09_26_drive_0022_sync/image_02/data/0000000267.png,/home/lin/Documents/dataset/KITTI/depth_maps_filled/2011_09_26_drive_0022_sync/0000000267.png,/home/lin/Documents/dataset/KITTI/data_depth_annotated/train/2011_09_26_drive_0022_sync/proj_depth/groundtruth/image_02/0000000267.png
/home/lin/Documents/dataset/KITTI/KITTI_raw_data/2011_09_26_drive_0022_sync/image_02/data/0000000746.png,/home/lin/Documents/dataset/KITTI/depth_maps_filled/2011_09_26_drive_0022_sync/0000000746.png,/home/lin/Documents/dataset/KITTI/data_depth_annotated/train/2011_09_26_drive_0022_sync/proj_depth/groundtruth/image_02/0000000746.png
/home/lin/Documents/dataset/KITTI/KITTI_raw_data/2011_09_26_drive_0022_sync/image_02/data/0000000753.png,/home/lin/Documents/dataset/KITTI/depth_maps_filled/2011_09_26_drive_0022_sync/0000000753.png,/home/lin/Documents/dataset/KITTI/data_depth_annotated/train/2011_09_26_drive_0022_sync/proj_depth/groundtruth/image_02/0000000753.png
/home/lin/Documents/dataset/KITTI/KITTI_raw_data/2011_09_26_drive_0022_sync/image_02/data/0000000716.png,/home/lin/Documents/dataset/KITTI/depth_maps_filled/2011_09_26_drive_0022_sync/0000000716.png,/home/lin/Documents/dataset/KITTI/data_depth_annotated/train/2011_09_26_drive_0022_sync/proj_depth/groundtruth/image_02/0000000716.png
/home/lin/Documents/dataset/KITTI/KITTI_raw_data/2011_09_26_drive_0022_sync/image_02/data/0000000063.png,/home/lin/Documents/dataset/KITTI/depth_maps_filled/2011_09_26_drive_0022_sync/0000000063.png,/home/lin/Documents/dataset/KITTI/data_depth_annotated/train/2011_09_26_drive_0022_sync/proj_depth/groundtruth/image_02/0000000063.png
/home/lin/Documents/dataset/KITTI/KITTI_raw_data/2011_09_26_drive_0022_sync/image_02/data/0000000169.png,/home/lin/Documents/dataset/KITTI/depth_maps_filled/2011_09_26_drive_0022_sync/0000000169.png,/home/lin/Documents/dataset/KITTI/data_depth_annotated/train/2011_09_26_drive_0022_sync/proj_depth/groundtruth/image_02/0000000169.png
/home/lin/Documents/dataset/KITTI/KITTI_raw_data/2011_09_26_drive_0022_sync/image_02/data/0000000612.png,/home/lin/Documents/dataset/KITTI/depth_maps_filled/2011_09_26_drive_0022_sync/0000000612.png,/home/lin/Documents/dataset/KITTI/data_depth_annotated/train/2011_09_26_drive_0022_sync/proj_depth/groundtruth/image_02/0000000612.png
/home/lin/Documents/dataset/KITTI/KITTI_raw_data/2011_09_26_drive_0022_sync/image_02/data/0000000235.png,/home/lin/Documents/dataset/KITTI/depth_maps_filled/2011_09_26_drive_0022_sync/0000000235.png,/home/lin/Documents/dataset/KITTI/data_depth_annotated/train/2011_09_26_drive_0022_sync/proj_depth/groundtruth/image_02/0000000235.png
/home/lin/Documents/dataset/KITTI/KITTI_raw_data/2011_09_26_drive_0022_sync/image_02/data/0000000468.png,/home/lin/Documents/dataset/KITTI/depth_maps_filled/2011_09_26_drive_0022_sync/0000000468.png,/home/lin/Documents/dataset/KITTI/data_depth_annotated/train/2011_09_26_drive_0022_sync/proj_depth/groundtruth/image_02/0000000468.png
/home/lin/Documents/dataset/KITTI/KITTI_raw_data/2011_09_26_drive_0022_sync/image_02/data/0000000509.png,/home/lin/Documents/dataset/KITTI/depth_maps_filled/2011_09_26_drive_0022_sync/0000000509.png,/home/lin/Documents/dataset/KITTI/data_depth_annotated/train/2011_09_26_drive_0022_sync/proj_depth/groundtruth/image_02/0000000509.png
/home/lin/Documents/dataset/KITTI/KITTI_raw_data/2011_09_26_drive_0022_sync/image_02/data/0000000080.png,/home/lin/Documents/dataset/KITTI/depth_maps_filled/2011_09_26_drive_0022_sync/0000000080.png,/home/lin/Documents/dataset/KITTI/data_depth_annotated/train/2011_09_26_drive_0022_sync/proj_depth/groundtruth/image_02/0000000080.png
/home/lin/Documents/dataset/KITTI/KITTI_raw_data/2011_09_26_drive_0022_sync/image_02/data/0000000097.png,/home/lin/Documents/dataset/KITTI/depth_maps_filled/2011_09_26_drive_0022_sync/0000000097.png,/home/lin/Documents/dataset/KITTI/data_depth_annotated/train/2011_09_26_drive_0022_sync/proj_depth/groundtruth/image_02/0000000097.png
/home/lin/Documents/dataset/KITTI/KITTI_raw_data/2011_09_26_drive_0022_sync/image_02/data/0000000202.png,/home/lin/Documents/dataset/KITTI/depth_maps_filled/2011_09_26_drive_0022_sync/0000000202.png,/home/lin/Documents/dataset/KITTI/data_depth_annotated/train/2011_09_26_drive_0022_sync/proj_depth/groundtruth/image_02/0000000202.png
/home/lin/Documents/dataset/KITTI/KITTI_raw_data/2011_09_26_drive_0022_sync/image_02/data/0000000006.png,/home/lin/Documents/dataset/KITTI/depth_maps_filled/2011_09_26_drive_0022_sync/0000000006.png,/home/lin/Documents/dataset/KITTI/data_depth_annotated/train/2011_09_26_drive_0022_sync/proj_depth/groundtruth/image_02/0000000006.png
/home/lin/Documents/dataset/KITTI/KITTI_raw_data/2011_09_26_drive_0022_sync/image_02/data/0000000237.png,/home/lin/Documents/dataset/KITTI/depth_maps_filled/2011_09_26_drive_0022_sync/0000000237.png,/home/lin/Documents/dataset/KITTI/data_depth_annotated/train/2011_09_26_drive_0022_sync/proj_depth/groundtruth/image_02/0000000237.png
/home/lin/Documents/dataset/KITTI/KITTI_raw_data/2011_09_26_drive_0022_sync/image_02/data/0000000514.png,/home/lin/Documents/dataset/KITTI/depth_maps_filled/2011_09_26_drive_0022_sync/0000000514.png,/home/lin/Documents/dataset/KITTI/data_depth_annotated/train/2011_09_26_drive_0022_sync/proj_depth/groundtruth/image_02/0000000514.png
/home/lin/Documents/dataset/KITTI/KITTI_raw_data/2011_09_26_drive_0022_sync/image_02/data/0000000219.png,/home/lin/Documents/dataset/KITTI/depth_maps_filled/2011_09_26_drive_0022_sync/0000000219.png,/home/lin/Documents/dataset/KITTI/data_depth_annotated/train/2011_09_26_drive_0022_sync/proj_depth/groundtruth/image_02/0000000219.png
/home/lin/Documents/dataset/KITTI/KITTI_raw_data/2011_09_26_drive_0022_sync/image_02/data/0000000214.png,/home/lin/Documents/dataset/KITTI/depth_maps_filled/2011_09_26_drive_0022_sync/0000000214.png,/home/lin/Documents/dataset/KITTI/data_depth_annotated/train/2011_09_26_drive_0022_sync/proj_depth/groundtruth/image_02/0000000214.png
/home/lin/Documents/dataset/KITTI/KITTI_raw_data/2011_09_26_drive_0022_sync/image_02/data/0000000725.png,/home/lin/Documents/dataset/KITTI/depth_maps_filled/2011_09_26_drive_0022_sync/0000000725.png,/home/lin/Documents/dataset/KITTI/data_depth_annotated/train/2011_09_26_drive_0022_sync/proj_depth/groundtruth/image_02/0000000725.png
/home/lin/Documents/dataset/KITTI/KITTI_raw_data/2011_09_26_drive_0022_sync/image_02/data/0000000396.png,/home/lin/Documents/dataset/KITTI/depth_maps_filled/2011_09_26_drive_0022_sync/0000000396.png,/home/lin/Documents/dataset/KITTI/data_depth_annotated/train/2011_09_26_drive_0022_sync/proj_depth/groundtruth/image_02/0000000396.png
/home/lin/Documents/dataset/KITTI/KITTI_raw_data/2011_09_26_drive_0022_sync/image_02/data/0000000358.png,/home/lin/Documents/dataset/KITTI/depth_maps_filled/2011_09_26_drive_0022_sync/0000000358.png,/home/lin/Documents/dataset/KITTI/data_depth_annotated/train/2011_09_26_drive_0022_sync/proj_depth/groundtruth/image_02/0000000358.png
/home/lin/Documents/dataset/KITTI/KITTI_raw_data/2011_09_26_drive_0022_sync/image_02/data/0000000333.png,/home/lin/Documents/dataset/KITTI/depth_maps_filled/2011_09_26_drive_0022_sync/0000000333.png,/home/lin/Documents/dataset/KITTI/data_depth_annotated/train/2011_09_26_drive_0022_sync/proj_depth/groundtruth/image_02/0000000333.png
/home/lin/Documents/dataset/KITTI/KITTI_raw_data/2011_09_26_drive_0022_sync/image_02/data/0000000749.png,/home/lin/Documents/dataset/KITTI/depth_maps_filled/2011_09_26_drive_0022_sync/0000000749.png,/home/lin/Documents/dataset/KITTI/data_depth_annotated/train/2011_09_26_drive_0022_sync/proj_depth/groundtruth/image_02/0000000749.png
/home/lin/Documents/dataset/KITTI/KITTI_raw_data/2011_09_26_drive_0022_sync/image_02/data/0000000410.png,/home/lin/Documents/dataset/KITTI/depth_maps_filled/2011_09_26_drive_0022_sync/0000000410.png,/home/lin/Documents/dataset/KITTI/data_depth_annotated/train/2011_09_26_drive_0022_sync/proj_depth/groundtruth/image_02/0000000410.png
/home/lin/Documents/dataset/KITTI/KITTI_raw_data/2011_09_26_drive_0022_sync/image_02/data/0000000581.png,/home/lin/Documents/dataset/KITTI/depth_maps_filled/2011_09_26_drive_0022_sync/0000000581.png,/home/lin/Documents/dataset/KITTI/data_depth_annotated/train/2011_09_26_drive_0022_sync/proj_depth/groundtruth/image_02/0000000581.png
/home/lin/Documents/dataset/KITTI/KITTI_raw_data/2011_09_26_drive_0022_sync/image_02/data/0000000071.png,/home/lin/Documents/dataset/KITTI/depth_maps_filled/2011_09_26_drive_0022_sync/0000000071.png,/home/lin/Documents/dataset/KITTI/data_depth_annotated/train/2011_09_26_drive_0022_sync/proj_depth/groundtruth/image_02/0000000071.png
/home/lin/Documents/dataset/KITTI/KITTI_raw_data/2011_09_26_drive_0022_sync/image_02/data/0000000500.png,/home/lin/Documents/dataset/KITTI/depth_maps_filled/2011_09_26_drive_0022_sync/0000000500.png,/home/lin/Documents/dataset/KITTI/data_depth_annotated/train/2011_09_26_drive_0022_sync/proj_depth/groundtruth/image_02/0000000500.png
/home/lin/Documents/dataset/KITTI/KITTI_raw_data/2011_09_26_drive_0022_sync/image_02/data/0000000596.png,/home/lin/Documents/dataset/KITTI/depth_maps_filled/2011_09_26_drive_0022_sync/0000000596.png,/home/lin/Documents/dataset/KITTI/data_depth_annotated/train/2011_09_26_drive_0022_sync/proj_depth/groundtruth/image_02/0000000596.png
/home/lin/Documents/dataset/KITTI/KITTI_raw_data/2011_09_26_drive_0022_sync/image_02/data/0000000155.png,/home/lin/Documents/dataset/KITTI/depth_maps_filled/2011_09_26_drive_0022_sync/0000000155.png,/home/lin/Documents/dataset/KITTI/data_depth_annotated/train/2011_09_26_drive_0022_sync/proj_depth/groundtruth/image_02/0000000155.png
/home/lin/Documents/dataset/KITTI/KITTI_raw_data/2011_09_26_drive_0022_sync/image_02/data/0000000562.png,/home/lin/Documents/dataset/KITTI/depth_maps_filled/2011_09_26_drive_0022_sync/0000000562.png,/home/lin/Documents/dataset/KITTI/data_depth_annotated/train/2011_09_26_drive_0022_sync/proj_depth/groundtruth/image_02/0000000562.png
/home/lin/Documents/dataset/KITTI/KITTI_raw_data/2011_09_26_drive_0022_sync/image_02/data/0000000266.png,/home/lin/Documents/dataset/KITTI/depth_maps_filled/2011_09_26_drive_0022_sync/0000000266.png,/home/lin/Documents/dataset/KITTI/data_depth_annotated/train/2011_09_26_drive_0022_sync/proj_depth/groundtruth/image_02/0000000266.png
/home/lin/Documents/dataset/KITTI/KITTI_raw_data/2011_09_26_drive_0022_sync/image_02/data/0000000693.png,/home/lin/Documents/dataset/KITTI/depth_maps_filled/2011_09_26_drive_0022_sync/0000000693.png,/home/lin/Documents/dataset/KITTI/data_depth_annotated/train/2011_09_26_drive_0022_sync/proj_depth/groundtruth/image_02/0000000693.png
/home/lin/Documents/dataset/KITTI/KITTI_raw_data/2011_09_26_drive_0022_sync/image_02/data/0000000525.png,/home/lin/Documents/dataset/KITTI/depth_maps_filled/2011_09_26_drive_0022_sync/0000000525.png,/home/lin/Documents/dataset/KITTI/data_depth_annotated/train/2011_09_26_drive_0022_sync/proj_depth/groundtruth/image_02/0000000525.png
/home/lin/Documents/dataset/KITTI/KITTI_raw_data/2011_09_26_drive_0022_sync/image_02/data/0000000098.png,/home/lin/Documents/dataset/KITTI/depth_maps_filled/2011_09_26_drive_0022_sync/0000000098.png,/home/lin/Documents/dataset/KITTI/data_depth_annotated/train/2011_09_26_drive_0022_sync/proj_depth/groundtruth/image_02/0000000098.png
/home/lin/Documents/dataset/KITTI/KITTI_raw_data/2011_09_26_drive_0022_sync/image_02/data/0000000331.png,/home/lin/Documents/dataset/KITTI/depth_maps_filled/2011_09_26_drive_0022_sync/0000000331.png,/home/lin/Documents/dataset/KITTI/data_depth_annotated/train/2011_09_26_drive_0022_sync/proj_depth/groundtruth/image_02/0000000331.png
/home/lin/Documents/dataset/KITTI/KITTI_raw_data/2011_09_26_drive_0022_sync/image_02/data/0000000238.png,/home/lin/Documents/dataset/KITTI/depth_maps_filled/2011_09_26_drive_0022_sync/0000000238.png,/home/lin/Documents/dataset/KITTI/data_depth_annotated/train/2011_09_26_drive_0022_sync/proj_depth/groundtruth/image_02/0000000238.png
/home/lin/Documents/dataset/KITTI/KITTI_raw_data/2011_09_26_drive_0022_sync/image_02/data/0000000293.png,/home/lin/Documents/dataset/KITTI/depth_maps_filled/2011_09_26_drive_0022_sync/0000000293.png,/home/lin/Documents/dataset/KITTI/data_depth_annotated/train/2011_09_26_drive_0022_sync/proj_depth/groundtruth/image_02/0000000293.png
/home/lin/Documents/dataset/KITTI/KITTI_raw_data/2011_09_26_drive_0022_sync/image_02/data/0000000672.png,/home/lin/Documents/dataset/KITTI/depth_maps_filled/2011_09_26_drive_0022_sync/0000000672.png,/home/lin/Documents/dataset/KITTI/data_depth_annotated/train/2011_09_26_drive_0022_sync/proj_depth/groundtruth/image_02/0000000672.png
/home/lin/Documents/dataset/KITTI/KITTI_raw_data/2011_09_26_drive_0022_sync/image_02/data/0000000558.png,/home/lin/Documents/dataset/KITTI/depth_maps_filled/2011_09_26_drive_0022_sync/0000000558.png,/home/lin/Documents/dataset/KITTI/data_depth_annotated/train/2011_09_26_drive_0022_sync/proj_depth/groundtruth/image_02/0000000558.png
/home/lin/Documents/dataset/KITTI/KITTI_raw_data/2011_09_26_drive_0022_sync/image_02/data/0000000284.png,/home/lin/Documents/dataset/KITTI/depth_maps_filled/2011_09_26_drive_0022_sync/0000000284.png,/home/lin/Documents/dataset/KITTI/data_depth_annotated/train/2011_09_26_drive_0022_sync/proj_depth/groundtruth/image_02/0000000284.png
/home/lin/Documents/dataset/KITTI/KITTI_raw_data/2011_09_26_drive_0022_sync/image_02/data/0000000325.png,/home/lin/Documents/dataset/KITTI/depth_maps_filled/2011_09_26_drive_0022_sync/0000000325.png,/home/lin/Documents/dataset/KITTI/data_depth_annotated/train/2011_09_26_drive_0022_sync/proj_depth/groundtruth/image_02/0000000325.png
/home/lin/Documents/dataset/KITTI/KITTI_raw_data/2011_09_26_drive_0022_sync/image_02/data/0000000442.png,/home/lin/Documents/dataset/KITTI/depth_maps_filled/2011_09_26_drive_0022_sync/0000000442.png,/home/lin/Documents/dataset/KITTI/data_depth_annotated/train/2011_09_26_drive_0022_sync/proj_depth/groundtruth/image_02/0000000442.png
/home/lin/Documents/dataset/KITTI/KITTI_raw_data/2011_09_26_drive_0022_sync/image_02/data/0000000352.png,/home/lin/Documents/dataset/KITTI/depth_maps_filled/2011_09_26_drive_0022_sync/0000000352.png,/home/lin/Documents/dataset/KITTI/data_depth_annotated/train/2011_09_26_drive_0022_sync/proj_depth/groundtruth/image_02/0000000352.png
/home/lin/Documents/dataset/KITTI/KITTI_raw_data/2011_09_26_drive_0022_sync/image_02/data/0000000574.png,/home/lin/Documents/dataset/KITTI/depth_maps_filled/2011_09_26_drive_0022_sync/0000000574.png,/home/lin/Documents/dataset/KITTI/data_depth_annotated/train/2011_09_26_drive_0022_sync/proj_depth/groundtruth/image_02/0000000574.png
/home/lin/Documents/dataset/KITTI/KITTI_raw_data/2011_09_26_drive_0022_sync/image_02/data/0000000635.png,/home/lin/Documents/dataset/KITTI/depth_maps_filled/2011_09_26_drive_0022_sync/0000000635.png,/home/lin/Documents/dataset/KITTI/data_depth_annotated/train/2011_09_26_drive_0022_sync/proj_depth/groundtruth/image_02/0000000635.png
/home/lin/Documents/dataset/KITTI/KITTI_raw_data/2011_09_26_drive_0022_sync/image_02/data/0000000718.png,/home/lin/Documents/dataset/KITTI/depth_maps_filled/2011_09_26_drive_0022_sync/0000000718.png,/home/lin/Documents/dataset/KITTI/data_depth_annotated/train/2011_09_26_drive_0022_sync/proj_depth/groundtruth/image_02/0000000718.png
/home/lin/Documents/dataset/KITTI/KITTI_raw_data/2011_09_26_drive_0022_sync/image_02/data/0000000249.png,/home/lin/Documents/dataset/KITTI/depth_maps_filled/2011_09_26_drive_0022_sync/0000000249.png,/home/lin/Documents/dataset/KITTI/data_depth_annotated/train/2011_09_26_drive_0022_sync/proj_depth/groundtruth/image_02/0000000249.png
/home/lin/Documents/dataset/KITTI/KITTI_raw_data/2011_09_26_drive_0022_sync/image_02/data/0000000371.png,/home/lin/Documents/dataset/KITTI/depth_maps_filled/2011_09_26_drive_0022_sync/0000000371.png,/home/lin/Documents/dataset/KITTI/data_depth_annotated/train/2011_09_26_drive_0022_sync/proj_depth/groundtruth/image_02/0000000371.png
/home/lin/Documents/dataset/KITTI/KITTI_raw_data/2011_09_26_drive_0022_sync/image_02/data/0000000652.png,/home/lin/Documents/dataset/KITTI/depth_maps_filled/2011_09_26_drive_0022_sync/0000000652.png,/home/lin/Documents/dataset/KITTI/data_depth_annotated/train/2011_09_26_drive_0022_sync/proj_depth/groundtruth/image_02/0000000652.png
/home/lin/Documents/dataset/KITTI/KITTI_raw_data/2011_09_26_drive_0022_sync/image_02/data/0000000287.png,/home/lin/Documents/dataset/KITTI/depth_maps_filled/2011_09_26_drive_0022_sync/0000000287.png,/home/lin/Documents/dataset/KITTI/data_depth_annotated/train/2011_09_26_drive_0022_sync/proj_depth/groundtruth/image_02/0000000287.png
/home/lin/Documents/dataset/KITTI/KITTI_raw_data/2011_09_26_drive_0022_sync/image_02/data/0000000394.png,/home/lin/Documents/dataset/KITTI/depth_maps_filled/2011_09_26_drive_0022_sync/0000000394.png,/home/lin/Documents/dataset/KITTI/data_depth_annotated/train/2011_09_26_drive_0022_sync/proj_depth/groundtruth/image_02/0000000394.png
/home/lin/Documents/dataset/KITTI/KITTI_raw_data/2011_09_26_drive_0022_sync/image_02/data/0000000755.png,/home/lin/Documents/dataset/KITTI/depth_maps_filled/2011_09_26_drive_0022_sync/0000000755.png,/home/lin/Documents/dataset/KITTI/data_depth_annotated/train/2011_09_26_drive_0022_sync/proj_depth/groundtruth/image_02/0000000755.png
/home/lin/Documents/dataset/KITTI/KITTI_raw_data/2011_09_26_drive_0022_sync/image_02/data/0000000687.png,/home/lin/Documents/dataset/KITTI/depth_maps_filled/2011_09_26_drive_0022_sync/0000000687.png,/home/lin/Documents/dataset/KITTI/data_depth_annotated/train/2011_09_26_drive_0022_sync/proj_depth/groundtruth/image_02/0000000687.png
/home/lin/Documents/dataset/KITTI/KITTI_raw_data/2011_09_26_drive_0022_sync/image_02/data/0000000380.png,/home/lin/Documents/dataset/KITTI/depth_maps_filled/2011_09_26_drive_0022_sync/0000000380.png,/home/lin/Documents/dataset/KITTI/data_depth_annotated/train/2011_09_26_drive_0022_sync/proj_depth/groundtruth/image_02/0000000380.png
/home/lin/Documents/dataset/KITTI/KITTI_raw_data/2011_09_26_drive_0022_sync/image_02/data/0000000632.png,/home/lin/Documents/dataset/KITTI/depth_maps_filled/2011_09_26_drive_0022_sync/0000000632.png,/home/lin/Documents/dataset/KITTI/data_depth_annotated/train/2011_09_26_drive_0022_sync/proj_depth/groundtruth/image_02/0000000632.png
/home/lin/Documents/dataset/KITTI/KITTI_raw_data/2011_09_26_drive_0022_sync/image_02/data/0000000125.png,/home/lin/Documents/dataset/KITTI/depth_maps_filled/2011_09_26_drive_0022_sync/0000000125.png,/home/lin/Documents/dataset/KITTI/data_depth_annotated/train/2011_09_26_drive_0022_sync/proj_depth/groundtruth/image_02/0000000125.png
/home/lin/Documents/dataset/KITTI/KITTI_raw_data/2011_09_26_drive_0022_sync/image_02/data/0000000024.png,/home/lin/Documents/dataset/KITTI/depth_maps_filled/2011_09_26_drive_0022_sync/0000000024.png,/home/lin/Documents/dataset/KITTI/data_depth_annotated/train/2011_09_26_drive_0022_sync/proj_depth/groundtruth/image_02/0000000024.png
/home/lin/Documents/dataset/KITTI/KITTI_raw_data/2011_09_26_drive_0022_sync/image_02/data/0000000743.png,/home/lin/Documents/dataset/KITTI/depth_maps_filled/2011_09_26_drive_0022_sync/0000000743.png,/home/lin/Documents/dataset/KITTI/data_depth_annotated/train/2011_09_26_drive_0022_sync/proj_depth/groundtruth/image_02/0000000743.png
/home/lin/Documents/dataset/KITTI/KITTI_raw_data/2011_09_26_drive_0022_sync/image_02/data/0000000326.png,/home/lin/Documents/dataset/KITTI/depth_maps_filled/2011_09_26_drive_0022_sync/0000000326.png,/home/lin/Documents/dataset/KITTI/data_depth_annotated/train/2011_09_26_drive_0022_sync/proj_depth/groundtruth/image_02/0000000326.png
/home/lin/Documents/dataset/KITTI/KITTI_raw_data/2011_09_26_drive_0022_sync/image_02/data/0000000719.png,/home/lin/Documents/dataset/KITTI/depth_maps_filled/2011_09_26_drive_0022_sync/0000000719.png,/home/lin/Documents/dataset/KITTI/data_depth_annotated/train/2011_09_26_drive_0022_sync/proj_depth/groundtruth/image_02/0000000719.png
/home/lin/Documents/dataset/KITTI/KITTI_raw_data/2011_09_26_drive_0022_sync/image_02/data/0000000626.png,/home/lin/Documents/dataset/KITTI/depth_maps_filled/2011_09_26_drive_0022_sync/0000000626.png,/home/lin/Documents/dataset/KITTI/data_depth_annotated/train/2011_09_26_drive_0022_sync/proj_depth/groundtruth/image_02/0000000626.png
/home/lin/Documents/dataset/KITTI/KITTI_raw_data/2011_09_26_drive_0022_sync/image_02/data/0000000227.png,/home/lin/Documents/dataset/KITTI/depth_maps_filled/2011_09_26_drive_0022_sync/0000000227.png,/home/lin/Documents/dataset/KITTI/data_depth_annotated/train/2011_09_26_drive_0022_sync/proj_depth/groundtruth/image_02/0000000227.png
